
==> Dump Arguments:
pruning method: energy
visible gpus: 7
sensitivity analysis: OFF
overall pruning ratio: 0.2
stage: 0

0
0

==> Setting params:
batch_size : 600
test_batch_size : 600
epochs : 500
lr_epochs : 500
lr : 0.0001
momentum : 0.9
weight_decay : 0.0001
no_cuda : False
seed : 1
log_interval : 100
arch : HAR
pretrained : saved_models/HAR.origin.pth.tar
evaluate : False
retrain : False
prune : energy
prune_shape : vector
prune_target : None
stage : 0
debug : -1
candidates_pruning_ratios : [0.0, 0.0, 0.0, 0.0]
gpus : [0]
visible_gpus : 7
learning_rate_list : [0.0001]
sa : True
sen_ana : False
overall_pruning_ratio : 0.2
cuda : False
====================

Download HAR dataset ...
Download HAR dataset ...
HAR_CNN(
  (conv1): Conv2d(9, 18, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv1): ReLU()
  (pool1): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv2): Conv2d(18, 36, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv2): ReLU()
  (pool2): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv3): Conv2d(36, 72, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv3): ReLU()
  (pool3): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (ip1): Linear(in_features=1152, out_features=6, bias=True)
)
==> Start pruning ...
[0.0005401202893587232, 0.0007631206717778771, 0.001275457760132354, 0.00036837253932152467]
===> Starting Simulated Annealing...
[Iter 0] cur_temp: 100.00 | stop_temp: 20.00 | Loss: -inf | Best perf: -inf[Iter 1] cur_temp: 90.00 | stop_temp: 20.00 | Loss: -0.4561 | Best perf: -0.4561[Iter 2] cur_temp: 81.00 | stop_temp: 20.00 | Loss: -0.3627 | Best perf: -0.3627[Iter 3] cur_temp: 72.90 | stop_temp: 20.00 | Loss: -0.3777 | Best perf: -0.3627[Iter 4] cur_temp: 65.61 | stop_temp: 20.00 | Loss: -0.5860 | Best perf: -0.3627[Iter 5] cur_temp: 59.05 | stop_temp: 20.00 | Loss: -0.3532 | Best perf: -0.3532[Iter 6] cur_temp: 53.14 | stop_temp: 20.00 | Loss: -0.9274 | Best perf: -0.3532[Iter 7] cur_temp: 47.83 | stop_temp: 20.00 | Loss: -0.5646 | Best perf: -0.3532[Iter 8] cur_temp: 43.05 | stop_temp: 20.00 | Loss: -0.7923 | Best perf: -0.3532[Iter 9] cur_temp: 38.74 | stop_temp: 20.00 | Loss: -0.5624 | Best perf: -0.3532[Iter 10] cur_temp: 34.87 | stop_temp: 20.00 | Loss: -0.3274 | Best perf: -0.3274[Iter 11] cur_temp: 31.38 | stop_temp: 20.00 | Loss: -0.5490 | Best perf: -0.3274[Iter 12] cur_temp: 28.24 | stop_temp: 20.00 | Loss: -0.3589 | Best perf: -0.3274[Iter 13] cur_temp: 25.42 | stop_temp: 20.00 | Loss: -0.3399 | Best perf: -0.3274[Iter 14] cur_temp: 22.88 | stop_temp: 20.00 | Loss: -0.6146 | Best perf: -0.3274[Iter 15] cur_temp: 20.59 | stop_temp: 20.00 | Loss: -0.3627 | Best perf: -0.3274
------------------------------------------------------------------
- Intermittent-aware weight pruning info:
- Layer 0:          0 /        324 ( 0.0%) weights are pruned
- Layer 1:        108 /       1296 ( 8.3%) weights are pruned
- Layer 2:       1728 /       5184 (33.3%) weights are pruned
- Layer 3:        672 /       6912 ( 9.7%) weights are pruned
- Total  :       2508 /      13716 (18.3%) weights are pruned
------------------------------------------------------------------

[Epoch: 1| Loss: 0.2540| Accuracy: 90.63| Best Accuracy: 90.63]
[Epoch: 44| Loss: 0.2643| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 45| Loss: 0.2644| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 46| Loss: 0.2645| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 47| Loss: 0.2646| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 48| Loss: 0.2647| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 49| Loss: 0.2648| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 50| Loss: 0.2649| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 51| Loss: 0.2650| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 52| Loss: 0.2651| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 53| Loss: 0.2652| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 54| Loss: 0.2653| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 55| Loss: 0.2654| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 56| Loss: 0.2656| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 57| Loss: 0.2657| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 58| Loss: 0.2658| Accuracy: 91.38| Best Accuracy: 91.42]
[Epoch: 59| Loss: 0.2659| Accuracy: 91.42| Best Accuracy: 91.42]
[Epoch: 60| Loss: 0.2660| Accuracy: 91.52| Best Accuracy: 91.52]
[Epoch: 61| Loss: 0.2661| Accuracy: 91.52| Best Accuracy: 91.52]
[Epoch: 62| Loss: 0.2662| Accuracy: 91.52| Best Accuracy: 91.52]
[Epoch: 63| Loss: 0.2663| Accuracy: 91.52| Best Accuracy: 91.52]
[Epoch: 64| Loss: 0.2664| Accuracy: 91.55| Best Accuracy: 91.55]
[Epoch: 65| Loss: 0.2665| Accuracy: 91.55| Best Accuracy: 91.55]
[Epoch: 66| Loss: 0.2667| Accuracy: 91.55| Best Accuracy: 91.55]
[Epoch: 67| Loss: 0.2668| Accuracy: 91.58| Best Accuracy: 91.58]
[Epoch: 68| Loss: 0.2669| Accuracy: 91.58| Best Accuracy: 91.58]
[Epoch: 69| Loss: 0.2671| Accuracy: 91.58| Best Accuracy: 91.58]
[Epoch: 70| Loss: 0.2672| Accuracy: 91.62| Best Accuracy: 91.62]
[Epoch: 71| Loss: 0.2673| Accuracy: 91.62| Best Accuracy: 91.62]
[Epoch: 72| Loss: 0.2675| Accuracy: 91.65| Best Accuracy: 91.65]
[Epoch: 73| Loss: 0.2676| Accuracy: 91.65| Best Accuracy: 91.65]
[Epoch: 74| Loss: 0.2677| Accuracy: 91.69| Best Accuracy: 91.69]
[Epoch: 75| Loss: 0.2679| Accuracy: 91.72| Best Accuracy: 91.72]
[Epoch: 76| Loss: 0.2680| Accuracy: 91.72| Best Accuracy: 91.72]
[Epoch: 77| Loss: 0.2682| Accuracy: 91.75| Best Accuracy: 91.75]
[Epoch: 78| Loss: 0.2683| Accuracy: 91.82| Best Accuracy: 91.82]
[Epoch: 79| Loss: 0.2685| Accuracy: 91.82| Best Accuracy: 91.82]
[Epoch: 80| Loss: 0.2686| Accuracy: 91.82| Best Accuracy: 91.82]
[Epoch: 81| Loss: 0.2688| Accuracy: 91.82| Best Accuracy: 91.82]
[Epoch: 82| Loss: 0.2689| Accuracy: 91.82| Best Accuracy: 91.82]
[Epoch: 83| Loss: 0.2691| Accuracy: 91.82| Best Accuracy: 91.82]
[Epoch: 84| Loss: 0.2693| Accuracy: 91.89| Best Accuracy: 91.89]
[Epoch: 85| Loss: 0.2694| Accuracy: 91.89| Best Accuracy: 91.89]
[Epoch: 86| Loss: 0.2696| Accuracy: 91.89| Best Accuracy: 91.89]
[Epoch: 87| Loss: 0.2698| Accuracy: 91.89| Best Accuracy: 91.89]
[Epoch: 88| Loss: 0.2700| Accuracy: 91.89| Best Accuracy: 91.89]
[Epoch: 89| Loss: 0.2701| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 90| Loss: 0.2703| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 91| Loss: 0.2705| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 92| Loss: 0.2706| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 93| Loss: 0.2708| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 94| Loss: 0.2710| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 95| Loss: 0.2712| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 96| Loss: 0.2714| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 97| Loss: 0.2715| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 98| Loss: 0.2717| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 99| Loss: 0.2719| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 100| Loss: 0.2721| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 101| Loss: 0.2723| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 102| Loss: 0.2724| Accuracy: 91.92| Best Accuracy: 91.92]
[Epoch: 103| Loss: 0.2726| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 104| Loss: 0.2728| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 105| Loss: 0.2730| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 106| Loss: 0.2731| Accuracy: 91.92| Best Accuracy: 91.96]
[Epoch: 107| Loss: 0.2733| Accuracy: 91.92| Best Accuracy: 91.96]
[Epoch: 108| Loss: 0.2735| Accuracy: 91.96| Best Accuracy: 91.96]
[Epoch: 109| Loss: 0.2736| Accuracy: 91.99| Best Accuracy: 91.99]
[Epoch: 110| Loss: 0.2738| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 111| Loss: 0.2740| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 112| Loss: 0.2741| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 113| Loss: 0.2743| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 114| Loss: 0.2745| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 115| Loss: 0.2746| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 116| Loss: 0.2748| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 117| Loss: 0.2750| Accuracy: 91.99| Best Accuracy: 92.06]
[Epoch: 118| Loss: 0.2752| Accuracy: 91.99| Best Accuracy: 92.06]
[Epoch: 119| Loss: 0.2753| Accuracy: 91.99| Best Accuracy: 92.06]
[Epoch: 120| Loss: 0.2755| Accuracy: 91.99| Best Accuracy: 92.06]
[Epoch: 121| Loss: 0.2757| Accuracy: 91.99| Best Accuracy: 92.06]
[Epoch: 122| Loss: 0.2758| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 123| Loss: 0.2760| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 124| Loss: 0.2762| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 125| Loss: 0.2764| Accuracy: 91.99| Best Accuracy: 92.06]
[Epoch: 126| Loss: 0.2765| Accuracy: 91.99| Best Accuracy: 92.06]
[Epoch: 127| Loss: 0.2767| Accuracy: 91.99| Best Accuracy: 92.06]
[Epoch: 128| Loss: 0.2769| Accuracy: 92.03| Best Accuracy: 92.06]
[Epoch: 129| Loss: 0.2771| Accuracy: 92.06| Best Accuracy: 92.06]
[Epoch: 130| Loss: 0.2773| Accuracy: 92.09| Best Accuracy: 92.09]
[Epoch: 131| Loss: 0.2774| Accuracy: 92.09| Best Accuracy: 92.09]
[Epoch: 132| Loss: 0.2776| Accuracy: 92.09| Best Accuracy: 92.09]
[Epoch: 133| Loss: 0.2778| Accuracy: 92.13| Best Accuracy: 92.13]
[Epoch: 134| Loss: 0.2780| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 135| Loss: 0.2782| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 136| Loss: 0.2784| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 137| Loss: 0.2785| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 138| Loss: 0.2787| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 139| Loss: 0.2789| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 140| Loss: 0.2791| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 141| Loss: 0.2793| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 142| Loss: 0.2795| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 143| Loss: 0.2797| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 144| Loss: 0.2798| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 145| Loss: 0.2800| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 146| Loss: 0.2802| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 147| Loss: 0.2804| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 148| Loss: 0.2806| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 149| Loss: 0.2807| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 150| Loss: 0.2809| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 151| Loss: 0.2811| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 152| Loss: 0.2812| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 153| Loss: 0.2814| Accuracy: 92.16| Best Accuracy: 92.16]
[Epoch: 154| Loss: 0.2816| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 155| Loss: 0.2818| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 156| Loss: 0.2819| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 157| Loss: 0.2821| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 158| Loss: 0.2823| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 159| Loss: 0.2825| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 160| Loss: 0.2826| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 161| Loss: 0.2828| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 162| Loss: 0.2830| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 163| Loss: 0.2832| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 164| Loss: 0.2833| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 165| Loss: 0.2835| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 166| Loss: 0.2837| Accuracy: 92.06| Best Accuracy: 92.16]
[Epoch: 167| Loss: 0.2839| Accuracy: 92.06| Best Accuracy: 92.16]
[Epoch: 168| Loss: 0.2840| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 169| Loss: 0.2842| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 170| Loss: 0.2844| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 171| Loss: 0.2846| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 172| Loss: 0.2848| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 173| Loss: 0.2849| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 174| Loss: 0.2851| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 175| Loss: 0.2853| Accuracy: 92.06| Best Accuracy: 92.16]
[Epoch: 176| Loss: 0.2855| Accuracy: 92.06| Best Accuracy: 92.16]
[Epoch: 177| Loss: 0.2856| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 178| Loss: 0.2858| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 179| Loss: 0.2860| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 180| Loss: 0.2862| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 181| Loss: 0.2864| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 182| Loss: 0.2865| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 183| Loss: 0.2867| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 184| Loss: 0.2869| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 185| Loss: 0.2871| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 186| Loss: 0.2873| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 187| Loss: 0.2874| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 188| Loss: 0.2876| Accuracy: 92.09| Best Accuracy: 92.16]
[Epoch: 189| Loss: 0.2878| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 190| Loss: 0.2880| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 191| Loss: 0.2881| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 192| Loss: 0.2883| Accuracy: 92.13| Best Accuracy: 92.16]
[Epoch: 193| Loss: 0.2885| Accuracy: 92.20| Best Accuracy: 92.20]
[Epoch: 194| Loss: 0.2887| Accuracy: 92.20| Best Accuracy: 92.20]
[Epoch: 195| Loss: 0.2889| Accuracy: 92.23| Best Accuracy: 92.23]
[Epoch: 196| Loss: 0.2891| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 197| Loss: 0.2893| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 198| Loss: 0.2895| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 199| Loss: 0.2897| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 200| Loss: 0.2898| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 201| Loss: 0.2900| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 202| Loss: 0.2902| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 203| Loss: 0.2904| Accuracy: 92.30| Best Accuracy: 92.33]
[Epoch: 204| Loss: 0.2906| Accuracy: 92.30| Best Accuracy: 92.33]
[Epoch: 205| Loss: 0.2908| Accuracy: 92.30| Best Accuracy: 92.33]
[Epoch: 206| Loss: 0.2910| Accuracy: 92.30| Best Accuracy: 92.33]
[Epoch: 207| Loss: 0.2912| Accuracy: 92.30| Best Accuracy: 92.33]
[Epoch: 208| Loss: 0.2914| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 209| Loss: 0.2916| Accuracy: 92.30| Best Accuracy: 92.33]
[Epoch: 210| Loss: 0.2918| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 211| Loss: 0.2920| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 212| Loss: 0.2922| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 213| Loss: 0.2924| Accuracy: 92.20| Best Accuracy: 92.33]
[Epoch: 214| Loss: 0.2926| Accuracy: 92.20| Best Accuracy: 92.33]
[Epoch: 215| Loss: 0.2928| Accuracy: 92.20| Best Accuracy: 92.33]
[Epoch: 216| Loss: 0.2930| Accuracy: 92.20| Best Accuracy: 92.33]
[Epoch: 217| Loss: 0.2932| Accuracy: 92.20| Best Accuracy: 92.33]
[Epoch: 218| Loss: 0.2934| Accuracy: 92.20| Best Accuracy: 92.33]
[Epoch: 219| Loss: 0.2936| Accuracy: 92.20| Best Accuracy: 92.33]
[Epoch: 220| Loss: 0.2938| Accuracy: 92.20| Best Accuracy: 92.33]
[Epoch: 221| Loss: 0.2940| Accuracy: 92.20| Best Accuracy: 92.33]
[Epoch: 222| Loss: 0.2942| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 223| Loss: 0.2944| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 224| Loss: 0.2946| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 225| Loss: 0.2948| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 226| Loss: 0.2950| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 227| Loss: 0.2952| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 228| Loss: 0.2954| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 229| Loss: 0.2956| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 230| Loss: 0.2958| Accuracy: 92.23| Best Accuracy: 92.33]
[Epoch: 231| Loss: 0.2960| Accuracy: 92.26| Best Accuracy: 92.33]
[Epoch: 232| Loss: 0.2962| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 233| Loss: 0.2964| Accuracy: 92.37| Best Accuracy: 92.37]
